video_id,desc,harmful,reasoning
7527285463149743382,"Come biasimarli, lo guarderei senza sosta. #notasiadecorato#nephew#fyp",not harmful,"The description is in Italian and translates to ""How can you blame them, I would watch it nonstop."" It includes hashtags related to a nephew and a popular TikTok trend (#fyp). There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526029684937624854,#beachplease,not harmful,"The description ""#beachplease"" does not indicate any harmful content related to the provided framework. It likely refers to a beach-related theme, which is generally safe for all audiences."
7525836718683999510,Vi ho sbloccato un VERO trauma… #mercato #dapiccolo #mamma #ricordi #videocomico #stevemozz,not harmful,"The description suggests a comedic video about childhood memories related to a market, which does not fall under any of the harmful content categories listed."
7527346617104551190,in fondo è pur sempre una DIVA 💕😍,not harmful,"The description translates to ""after all, she is still a DIVA 💕😍"" and does not contain any harmful content as per the provided framework. It appears to be a positive or admiring statement."
7526545400707255574,Ops 😂 IG: ivanlaaf #ultimo #ultimostadi #ultimostadi2025 #ultimopeterpan #perte,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a personal or entertainment topic."
7524005214353968406,"E non si discute più, bisogna proteggersi dal sole! 🚑 #protezionesolare #oliosolare #spf #sunscreen",not harmful,"The video description promotes the use of sunscreen and sun protection, which is a positive health message and does not fall under any harmful content categories."
7525503655491947798,If he ain’t like this I don’t want him 🤭 #gentleman #rich #tipping #montecarlo #viralvideotiktok,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a light-hearted or humorous statement about personal preferences in a partner."
7526667986103553302,Strong 🙃 #armwrestling #parati #spain #gym,not harmful,"The description refers to arm wrestling, which is a common and generally safe physical activity. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526101764404219158,il video dove ballano è bellissimo😭 #fypfypfypfypfypfypfypfypfypfypfyp #xte #empatia #anziano,not harmful,"The description refers to a video of people dancing and includes hashtags related to empathy and elderly people. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527302551788653846,Ragazzo di 19 anni si presenta al colloquio senza rispetto e pretende pure un sacco di cose 🫣 Ma dove siamo arrivati… 😓 #ristorante #clienti,not harmful,"The description discusses a young person attending an interview with a lack of respect and high expectations. It does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526935719412092182,😵‍💫 BIG ROM ↔️ #lukaku #penalty #viral #edit #SerieA #soccermoments #tiktokcalcio #tiktokfootball,not harmful,The description appears to be related to a soccer moment involving a player named Lukaku and a penalty. It includes hashtags related to soccer and does not contain any references to harmful content as defined by the framework.
7525180269142347030,#rottailnaso#mammatiamo❤ #dammiungrr @Miss Dior🫦,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or affectionate message with hashtags and a mention of a user."
7525190854688935198,When you hit that balance and it feels like an eternity 🫢 #ballettok #balletdancer #pointe #enpointe #ballerinasoftiktok #enpointebottlewalking #spitzentanzschuhe #circus #gymnastics #bottlewalking #ballerina #ballet #dance #,not harmful,"The description refers to ballet and dance activities, specifically balancing and pointe work, which are common in ballet. There is no indication of harmful content such as disordered eating, self-harm, or dangerous challenges."
7526489778691345686,Devi assaggiare anche tuuuu🥺,not harmful,"The description is in Italian and translates to ""You have to try it too,"" which does not indicate any harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527486053796564244,7526993991280119070 7521009474031652126 7526060129360399671 7527396507243318551 #edit #🔥🔥🔥 Ranking best jynxzi clips#funny #fyp #shorts #streamer #ranking #clips #jynxzi [P1] Top 5 Worst Scopes in R6 by Jynxzi – Fair or nah?#r6 #r6siege #rainbowsixsiege #jynxzi #fyp #jynxziclips NO ONE CAN BEAT ME 😈… so I thought 😅😂 @Austin Martin Every mask location you need for the charm! #RainbowSixSiege #R6News #TitaniumRolo,not harmful,"The video description appears to be related to gaming content, specifically ranking clips and discussing game strategies. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526940195850161430,ironia ho forse no🫣😅 #perteeee #andiamoneiperteee #voliamoneiperte #virale #foruyou #likе #fakebodyy⚠️ #fakesituation⚠️,not harmful,"The description does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. The use of terms like ""fakebodyy"" and ""fakesituation"" suggests a playful or humorous context rather than promoting harmful behavior."
7525827413977140512,"Un ristoratore di Vigo, in Spagna, ha cacciato un gruppo di turisti israeliani dal suo locale: “Uccidete le persone e venite qui a fare le vacanze. Fuori di qui, viva la Palestina libera! Andate a mangiare a Gaza, lì hanno una buona birra”. Il ristoratore, come riportato da alcuni media iberici, è ora indagato per il reato di istigazione all'odio razziale a seguito di una denuncia. #Israele #Palestina #Spagna",harmful,"This description contains hate speech or behavior, as it involves racial discrimination and incitement to hatred against a specific national group. This type of content is harmful, especially for minors, as it promotes intolerance and hostility."
7525350072398138646,come se non ci vedessimo da mesi🥹🥹ti amo🖤,not harmful,"The description translates to ""as if we haven't seen each other for months🥹🥹I love you🖤"" and does not contain any content related to the harmful categories listed, such as disordered eating, self-harm, or mature themes."
7525758714008063254,Sto morendo😂 @Ultimo #ultimopeterpan #ultimostadi2025 #stadioolimpico #concerto,not harmful,"The description appears to be about attending a concert and includes hashtags related to the event and artist. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525475666658135318,Carichi insieme ❤️‍🔥🫂 #Bologna #rossoblù #TikTokCalcio #TikTokFootball #SerieA #Immobile,not harmful,The description appears to be related to football (soccer) and includes hashtags about a football team and player. There is no indication of harmful content based on the provided framework.
7526985012961479959,"Alessia Cammarota e il rapporto con Aldo Palmeri: “Vorrò sempre bene al papà dei miei figli. Si smette di essere coppia, ma non si smetterà mai di essere genitori” ❤️‍🩹 #Verissimo #AlessiaCammarota #AldoPalmeri #davedere",not harmful,The description discusses a positive and supportive relationship between two parents after separating as a couple. It does not contain any harmful content as per the framework provided.
7526285430883355926,Tutto sbagliato !! Vogliamo il  rimborso !!!! Meno gente più volume !! Peggior concerto ever,not harmful,"The description appears to be a complaint about a concert experience, expressing dissatisfaction with the event. It does not contain any harmful content as defined by the framework, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525174599995133206,Un lavoro per cuori forti ❤️‍🩹 #tattoo #tattooartist #animetattoo #tatuaggio,not harmful,"The description is about tattoo art and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525687321241390354,REAL FOOTAGE — not a movie🤯 #foryou #fyp #viral #trending #tiktoktrend #tiktokchallenge #explorepage #foryoupage #tiktokviral #relatable,not harmful,The description does not provide any specific details that indicate harmful content. It appears to be a general promotion of a video without any reference to the harmful categories listed.
7527297043128192278,"Un passante lancia un mozzicone di sigaretta nell’acqua del Naviglio Grande di Milano e Simone Lunghi, soprannominato “l’angelo dei Navigli”, interviene subito: «Se ti rivedo farlo, giuro che ti ci butto io». E poi aggiunge, nel post Instagram dello scorso 20 giugno con cui ha documentato il gesto: «Un filtro di sigaretta impiega dai cinque ai dodici anni per degradarsi in natura. Cinque/dodici anni in cui nel frattempo rilascerà più di 200 sostanze inquinanti e rischierà di essere ingerito da qualche animale, con conseguenze letali!». Non le manda a dire l’attivista, che da nove anni ripulisce i canali d’acqua di Milano come volontario. Un’attività che nel 2021 lo ha portato a ricevere l’attestato di benemerenza dell'Ambrogino d’oro. Da allora, l’attività di Lunghi si è evoluta: da tre anni presiede l’associazione «Gli angeli del bello», con 300 volontari si occupano di sistemare non solo i Navigli, ma anche i parchi e giardini pubblici della città. D’altronde, o mozziconi sono solo la punta dell’iceberg quando si parla di rifiuti nei Navigli. In questi corsi d’acqua si trova di tutto: bottiglie, posate, carrelli della spesa, poltrone, cerchioni delle auto, monopattini e tantissime biciclette. Tonnellate e tonnellate di scarti che hanno conseguenze pesanti a livello ambientale e paesaggistico. (🎥​ Instagram: simone_lunghi) #navigli #milano #inquinamento",not harmful,"The video description discusses environmental activism and the harmful effects of littering, specifically cigarette butts, on the environment. It promotes awareness and positive action towards cleaning up public spaces, which is not harmful content."
7523435825602776342,AAAA NON VEDO L’ORAAA!#perte #fyp #virale #grwm #selfcare #beauty #beauty #foryoupagee #ultimopeterpan #viral,not harmful,"The description contains hashtags related to beauty, self-care, and excitement, with no indication of harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7526270520975789334,Vedo non vedo,harmful,"The phrase ""vedo non vedo"" translates to ""see-through"" or ""peek-a-boo"" in English, which can imply nudity or body exposure. This falls under the category of Mature Themes: Nudity and Body Exposure, which is considered harmful content for minors."
7525515720940080406,Non doveva andare così😭😂 #skibidiboppi #forzanapoli #videoia #videoai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a trend or sports team."
7525387044122545430,Ahahhahahahahahhahahahahahhqhqhqhaha ☠️☠️☠️☠️☠️☠️☠️☠️ #sivolaneiperte🔥🔥🔥 #perte #viral #fyp #caffe #icecoffee #coffee,not harmful,"The description contains laughter and hashtags related to coffee, which do not fall under any of the harmful content categories such as disordered eating, self-harm, or mature themes. There is no indication of harmful or inappropriate content."
7526637190894439702,Ready for tonight 🥰 @aurorabolla6 @pacheraelisa @Martina Elettri #fitcheck #creta #girls #fyp #trend #foryou #perte #holiday #outfit,not harmful,"The description appears to be about a group of friends getting ready for an event or outing, with hashtags related to fashion and travel. There is no indication of harmful content such as disordered eating, self-harm, mature themes, or any other categories listed in the harmful content framework."
7527266467520220438,È arrivato il SUP XXL 🏄‍♂️🌊 #lidotello #santamariadelfocallo #mareinsicilia #vacanzeinsicilia #sup,not harmful,"The description is about a large stand-up paddleboard (SUP) and includes hashtags related to vacation and locations in Sicily. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525923755533667607,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7525133816533454102,#trollface #sigma #dance  #cold #edit #fyp #foryou #solarnx7,not harmful,"The description contains hashtags related to a dance or edit video, which does not indicate any harmful content under the specified framework."
7525862791798951190,@Elena Giordano ❣️,not harmful,"The description ""@Elena Giordano ❣️"" does not contain any content that falls under the harmful categories listed, such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a simple mention or tag of a user."
7526250119218449686,💈🔝,not harmful,"The description consists of emojis that do not convey any harmful content or themes. There is no indication of any mature, shocking, or harmful content that would be inappropriate for minors."
7526539908253617430,Essere empatica è un lavoro a tempo pieno #fyp #perte #foryou #empatia,not harmful,"The description discusses empathy, which is a positive and non-harmful topic. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525112409858624790,un cucciolo #kidyugi #yugi #kidyugiy3p #y3p #fyp #perteeee #francescostasi #exangelo #foru #rugbysoundfestival,not harmful,"The description appears to be about a puppy and includes hashtags related to a festival and personal names. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526988611837775126,#malocchio #vitatriste #annullo #skibiridopdop #aivideo,not harmful,"The description contains hashtags that do not explicitly reference any harmful content categories such as disordered eating, self-harm, mature themes, or any other harmful topics. The hashtags appear to be nonspecific or related to personal or cultural expressions."
7526028815592738070,con @fraaaaff,not harmful,"The description ""con @fraaaaff"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a mention or tag of another user without context indicating harm."
7523698537234992406,#lavoro#collega#enricoantonelli79,not harmful,"The description contains hashtags that appear to reference work and a colleague, with no indication of harmful content based on the provided framework."
7525052521291910422,7525406297777261846 7524784757763312918 7526202804948536598 7524589178399558934 #gym #fyp #gymtok #viral_video Top 3 posti in cui andrei a fare un ape a Milano Il volo alla fine non era programmato 😂 #anni90 #mamme Hahahahaha i love this trend #fyp È sempre il momento dei pettegolezzi,not harmful,"The video descriptions mention gym, viral trends, and casual social activities like going out in Milan, which do not fall under any harmful content categories such as disordered eating, self-harm, or mature themes."
7525583940590013718,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7526162778709724418,Chi sta meglio con lei per voi?,not harmful,"The description is in Italian and translates to ""Who looks better with her to you?"" It does not contain any harmful content as per the framework provided."
7525905591869443350,Noi pariamo,not harmful,"The description ""Noi pariamo"" is in Italian and translates to ""We talk"" in English. It does not contain any harmful content as per the provided framework."
7525425641273969942,Anche Ineke… #skibidi boppy 😳,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference, likely related to a dance or trend on TikTok."
7526701516003020054,Ma in che senso? E allora tutto quello in cui credevo…,not harmful,"The description is vague and does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be an expression of confusion or disbelief without context."
7525442434147323158,Riesci a far dire Bella Gianda a Cristiano Ronaldo? 🤙🏻 Verifichiamo #bellagianda #michaelcasanova #cr7cristianoronaldo,not harmful,"The description appears to be a playful challenge or request related to a celebrity, without any indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526246159468252438,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526475953413885206,Ieri sera Capo ha fatto realizzare un sogno a questo ragazzo con il cartellone @ButterflyEffectLive #concertirap #capoplaza,not harmful,"The description talks about a positive experience at a concert, with no mention of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526655371537239352,@ssara.rossi_ @giuseperroni_ #frozen #beachvibes #beachlife #fyp,not harmful,"The description contains hashtags related to beach life and does not indicate any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525394226037673238,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526164301711723798,👸🏼,not harmful,"The description ""👸🏼"" is simply an emoji of a princess and does not indicate any harmful content according to the provided framework."
7526998269013052694,A distanza di 3 anni aspetto il messaggio “avevi ragione”,not harmful,"The description translates to ""After 3 years, I'm waiting for the message 'you were right'."" It does not contain any harmful content as per the specified framework."
7526887592235928854,forse non fa per me @Dyson Italia per favore mandatemi un altro asciugacapelli #capelli #capellibruciati #grwm #haircare #hairroutine #hairdryer #heatlesscurls #fail,not harmful,"The description appears to be about a personal experience with a hairdryer and includes hashtags related to hair care and styling. There is no indication of harmful content such as disordered eating, self-harm, or any other categories listed in the harmful content framework."
7525762969020468502,Il trauma di tutte le mamma #😂 #foryou #viral #fy #perte #trend #pt #love #unica #vale,not harmful,"The description appears to be light-hearted and humorous, referencing a common experience (""Il trauma di tutte le mamma"" translates to ""The trauma of all moms"") and includes hashtags that suggest it is meant to be entertaining and relatable. There is no indication of harmful content based on the provided framework."
7527282034977377558,15?🤔😟,not harmful,"The description ""15?🤔😟"" is vague and does not explicitly reference any harmful content categories such as disordered eating, self-harm, mature themes, or any other harmful topics. Without additional context, it does not appear to pose a risk to minors."
7525213795791277319,mbappe hate curcurella😂#viral #mbappe #fyp #football #spain #france,not harmful,"The description appears to be related to a humorous or light-hearted take on a football rivalry or interaction between players, which is common in sports discussions. There is no indication of hate speech, abuse, or any other harmful content as per the framework."
7526472952112581890,il video tanto atteso hahaha❤️ #fypfypfypfypfypfypfypfypfypfypfyp #xte #anziano #empatia,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous video, possibly involving empathy towards an elderly person."
