video_id,desc,harmful,reasoning
7526029684937624854,#beachplease,not harmful,"The description ""#beachplease"" does not indicate any harmful content related to the provided framework. It likely refers to a beach-related theme, which is generally safe for all audiences."
7525836718683999510,Vi ho sbloccato un VERO trauma… #mercato #dapiccolo #mamma #ricordi #videocomico #stevemozz,not harmful,"The description suggests a comedic video about childhood memories related to a market, which does not fall under any of the harmful content categories listed."
7527346617104551190,in fondo è pur sempre una DIVA 💕😍,not harmful,"The description translates to ""after all, she is still a DIVA 💕😍"" and does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526545400707255574,Ops 😂 IG: ivanlaaf #ultimo #ultimostadi #ultimostadi2025 #ultimopeterpan #perte,not harmful,"The description contains hashtags and a social media handle, with no indication of harmful content related to the provided framework. It appears to be promoting a social media account or event without any mature or dangerous themes."
7524005214353968406,"E non si discute più, bisogna proteggersi dal sole! 🚑 #protezionesolare #oliosolare #spf #sunscreen",not harmful,"The video description promotes sun protection, which is beneficial for health and does not fall under any harmful content categories."
7525503655491947798,If he ain’t like this I don’t want him 🤭 #gentleman #rich #tipping #montecarlo #viralvideotiktok,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a light-hearted or humorous statement about personal preferences in a partner, likely related to being treated well or generously."
7526667986103553302,Strong 🙃 #armwrestling #parati #spain #gym,not harmful,"The description suggests a video related to arm wrestling, which is a common and generally safe physical activity. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526101764404219158,il video dove ballano è bellissimo😭 #fypfypfypfypfypfypfypfypfypfypfyp #xte #empatia #anziano,not harmful,The description refers to a video of people dancing and includes hashtags related to empathy and elderly people. There is no indication of any harmful content as per the provided framework.
7521336825093311766,"24 bustine gusto mix Elevenfit - tra cui Cuba libre ! Bevande istantanee senza zucchero e a basso contenuto calorico. Perfette per idratarti con piacere, anche alle 11:00 del mattino Aggiungi al carrello ora e prova tutti i gusti! #Elevenfit #BevoSano #TikTokShopltalia #AcquaConGusto #ZeroZucchero #MixGustosi #healthyhydration #estatefit #tiktokmademebuyit #summersale",not harmful,"The description promotes sugar-free, low-calorie instant beverages, which do not fall under any of the harmful content categories such as disordered eating, mature themes, or addiction. It is a promotional post for a product that encourages healthy hydration."
7527302551788653846,Ragazzo di 19 anni si presenta al colloquio senza rispetto e pretende pure un sacco di cose 🫣 Ma dove siamo arrivati… 😓 #ristorante #clienti,not harmful,"The description discusses a young man attending an interview with a lack of respect and high expectations. It does not contain any elements of the harmful content framework such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525124927331044630,#perte #fyp #mamma,not harmful,"The description contains hashtags that are commonly used on TikTok for increasing visibility and engagement, and it does not indicate any harmful content based on the provided framework."
7526935719412092182,😵‍💫 BIG ROM ↔️ #lukaku #penalty #viral #edit #SerieA #soccermoments #tiktokcalcio #tiktokfootball,not harmful,The description appears to be related to a soccer moment involving a player named Lukaku and a penalty. It includes hashtags related to soccer and does not contain any references to harmful content as defined by the framework.
7525180269142347030,#rottailnaso#mammatiamo❤ #dammiungrr @Miss Dior🫦,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or affectionate message without any harmful implications."
7525190854688935198,When you hit that balance and it feels like an eternity 🫢 #ballettok #balletdancer #pointe #enpointe #ballerinasoftiktok #enpointebottlewalking #spitzentanzschuhe #circus #gymnastics #bottlewalking #ballerina #ballet #dance #,not harmful,"The description refers to ballet and dance activities, which are generally not harmful. There is no mention of disordered eating, self-harm, or any other harmful content categories. The activity of ""bottle walking"" may involve balance and skill but does not inherently suggest dangerous activity or challenges."
7526489778691345686,Devi assaggiare anche tuuuu🥺,not harmful,"The description is in Italian and translates to ""You have to try it too,"" which does not indicate any harmful content based on the provided framework. It does not reference any mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7527780614439767318,7527750837716782358 7527697553752608022 7527643277227543830 7527383038716611862 7527308214308834574 CALCETTO #challenge #footballtiktok #10 Correa at Lazio was insane #joaquincorrea #correa #lazio #footballedit #footballedits #fyp Breaking Bad In Gumball?? || Ik This Is An Old Trend 😅😭🙏 || #breakingbad #gusfring #jessepinkman #saulgoodman #walterwhite #edit #original #capcut_edit avete idee? #cruciverba #perte #piricuddo Da Washington la mia intervista a Fox Business. #life #maxamm0,not harmful,"The video descriptions provided do not contain any content related to the harmful categories outlined in the framework. They appear to be related to sports, television shows, and personal updates, which are generally safe for all audiences."
7526940195850161430,ironia ho forse no🫣😅 #perteeee #andiamoneiperteee #voliamoneiperte #virale #foruyou #likе #fakebodyy⚠️ #fakesituation⚠️,not harmful,"The description uses hashtags like #fakebodyy and #fakesituation, which suggest that the content might be playful or humorous rather than harmful. There is no explicit mention of any harmful themes such as disordered eating, self-harm, or mature themes."
7525827413977140512,"Un ristoratore di Vigo, in Spagna, ha cacciato un gruppo di turisti israeliani dal suo locale: “Uccidete le persone e venite qui a fare le vacanze. Fuori di qui, viva la Palestina libera! Andate a mangiare a Gaza, lì hanno una buona birra”. Il ristoratore, come riportato da alcuni media iberici, è ora indagato per il reato di istigazione all'odio razziale a seguito di una denuncia. #Israele #Palestina #Spagna",harmful,"This description contains hate speech or behavior, as it involves racial discrimination and incitement to hatred against a specific national group. This type of content is harmful, especially for minors, as it promotes intolerance and hostility."
7525350072398138646,come se non ci vedessimo da mesi🥹🥹ti amo🖤,not harmful,The description expresses affection and longing without any reference to harmful content or themes.
7525758714008063254,Sto morendo😂 @Ultimo #ultimopeterpan #ultimostadi2025 #stadioolimpico #concerto,not harmful,"The description appears to be about attending a concert and includes hashtags related to the event and artist. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525475666658135318,Carichi insieme ❤️‍🔥🫂 #Bologna #rossoblù #TikTokCalcio #TikTokFootball #SerieA #Immobile,not harmful,The description appears to be related to football (soccer) and includes hashtags about a football team and player. There is no indication of harmful content based on the provided framework.
7526985012961479959,"Alessia Cammarota e il rapporto con Aldo Palmeri: “Vorrò sempre bene al papà dei miei figli. Si smette di essere coppia, ma non si smetterà mai di essere genitori” ❤️‍🩹 #Verissimo #AlessiaCammarota #AldoPalmeri #davedere",not harmful,The description discusses a positive and supportive relationship between two parents after separating as a couple. It does not contain any harmful content as per the framework provided.
7526285430883355926,Tutto sbagliato !! Vogliamo il  rimborso !!!! Meno gente più volume !! Peggior concerto ever,not harmful,The description expresses dissatisfaction with a concert experience and does not contain any content related to the harmful categories outlined in the framework.
7525094003839307031,Per la retromarcia è un casino,not harmful,"The description ""Per la retromarcia è un casino"" translates to ""Reversing is a mess"" in English. It does not contain any content related to the harmful categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous comment about the difficulty of reversing a vehicle."
7525174599995133206,Un lavoro per cuori forti ❤️‍🩹 #tattoo #tattooartist #animetattoo #tatuaggio,not harmful,"The description appears to be related to tattoo art, which does not fall under any of the harmful content categories listed. It does not suggest any dangerous activity, mature themes, or other harmful content."
7525687321241390354,REAL FOOTAGE — not a movie🤯 #foryou #fyp #viral #trending #tiktoktrend #tiktokchallenge #explorepage #foryoupage #tiktokviral #relatable,not harmful,"The description does not provide any specific details that indicate harmful content. It appears to be promoting a video that is trending or viral, without any mention of themes related to the harmful content framework."
7527297043128192278,"Un passante lancia un mozzicone di sigaretta nell’acqua del Naviglio Grande di Milano e Simone Lunghi, soprannominato “l’angelo dei Navigli”, interviene subito: «Se ti rivedo farlo, giuro che ti ci butto io». E poi aggiunge, nel post Instagram dello scorso 20 giugno con cui ha documentato il gesto: «Un filtro di sigaretta impiega dai cinque ai dodici anni per degradarsi in natura. Cinque/dodici anni in cui nel frattempo rilascerà più di 200 sostanze inquinanti e rischierà di essere ingerito da qualche animale, con conseguenze letali!». Non le manda a dire l’attivista, che da nove anni ripulisce i canali d’acqua di Milano come volontario. Un’attività che nel 2021 lo ha portato a ricevere l’attestato di benemerenza dell'Ambrogino d’oro. Da allora, l’attività di Lunghi si è evoluta: da tre anni presiede l’associazione «Gli angeli del bello», con 300 volontari si occupano di sistemare non solo i Navigli, ma anche i parchi e giardini pubblici della città. D’altronde, o mozziconi sono solo la punta dell’iceberg quando si parla di rifiuti nei Navigli. In questi corsi d’acqua si trova di tutto: bottiglie, posate, carrelli della spesa, poltrone, cerchioni delle auto, monopattini e tantissime biciclette. Tonnellate e tonnellate di scarti che hanno conseguenze pesanti a livello ambientale e paesaggistico. (🎥​ Instagram: simone_lunghi) #navigli #milano #inquinamento",not harmful,"The video description discusses environmental activism and the harmful effects of littering, specifically cigarette butts, on the environment. It promotes awareness and positive action towards cleaning up public spaces, which is not harmful content."
7523435825602776342,AAAA NON VEDO L’ORAAA!#perte #fyp #virale #grwm #selfcare #beauty #beauty #foryoupagee #ultimopeterpan #viral,not harmful,"The description appears to be related to self-care and beauty, which does not fall under any of the harmful content categories listed. There is no indication of disordered eating, self-harm, or any other harmful behavior."
7526270520975789334,Vedo non vedo,harmful,"The phrase ""vedo non vedo"" translates to ""I see, I don't see"" in English, which is often used to describe content that is suggestive or involves partial nudity. This could fall under the category of ""Mature Themes: Nudity and Body Exposure, Sexually Suggestive Content,"" making it potentially harmful for minors."
7525515720940080406,Non doveva andare così😭😂 #skibidiboppi #forzanapoli #videoia #videoai,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a lighthearted or humorous post, likely related to a trend or meme."
7525387044122545430,Ahahhahahahahahhahahahahahhqhqhqhaha ☠️☠️☠️☠️☠️☠️☠️☠️ #sivolaneiperte🔥🔥🔥 #perte #viral #fyp #caffe #icecoffee #coffee,not harmful,"The description contains laughter and hashtags related to coffee, which do not fall under any of the harmful content categories such as disordered eating, self-harm, or mature themes. There is no indication of harmful or inappropriate content."
7526637190894439702,Ready for tonight 🥰 @aurorabolla6 @pacheraelisa @Martina Elettri #fitcheck #creta #girls #fyp #trend #foryou #perte #holiday #outfit,not harmful,"The description appears to be about a group of friends getting ready for an event or outing, with hashtags related to fashion and travel. There is no indication of harmful content such as disordered eating, self-harm, mature themes, or any other categories listed in the harmful content framework."
7527266467520220438,È arrivato il SUP XXL 🏄‍♂️🌊 #lidotello #santamariadelfocallo #mareinsicilia #vacanzeinsicilia #sup,not harmful,"The description is about a large stand-up paddleboard (SUP) and includes hashtags related to vacationing in Sicily. There is no indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525923755533667607,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Could you please provide the description?"
7525133816533454102,#trollface #sigma #dance  #cold #edit #fyp #foryou #solarnx7,not harmful,"The description contains hashtags related to a dance or edit video, which does not indicate any harmful content under the specified framework."
7525862791798951190,@Elena Giordano ❣️,not harmful,"The description ""@Elena Giordano ❣️"" does not contain any content that falls under the harmful categories listed in the framework. It appears to be a simple mention or tag of a person, likely without any context that could be considered harmful."
7526250119218449686,💈🔝,not harmful,The description consists of only emojis and does not indicate any harmful content based on the provided framework.
7526539908253617430,Essere empatica è un lavoro a tempo pieno #fyp #perte #foryou #empatia,not harmful,"The description discusses empathy, which is a positive and non-harmful topic. There is no indication of any harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525112409858624790,un cucciolo #kidyugi #yugi #kidyugiy3p #y3p #fyp #perteeee #francescostasi #exangelo #foru #rugbysoundfestival,not harmful,The description appears to be about a puppy and includes hashtags related to a festival and personal names. There is no indication of harmful content related to the specified categories.
7526988611837775126,#malocchio #vitatriste #annullo #skibiridopdop #aivideo,not harmful,"The description contains hashtags that do not explicitly reference any harmful content categories such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. Without additional context, these hashtags do not suggest harmful content."
7526028815592738070,con @fraaaaff,not harmful,"The description ""con @fraaaaff"" does not contain any explicit or implicit references to harmful content as defined by the framework. It appears to be a mention or tag of another user without context indicating harmful themes."
7523698537234992406,#lavoro#collega#enricoantonelli79,not harmful,"The description contains hashtags related to work and a person's name, with no indication of harmful content as per the provided framework."
7510224903208013078,"7526687647125884182 7523478767885487382 7526794467504885022 7523334436813901079 7518959717159406864 7526621965784780055 7501285274459065622 Il nostro impasto con 65% di idratazione 😋 Voi come lo fate? 🤔 #pizzaiolonapoletano #pizzanapoletana #impastopizza #idratazioneimpastopizza Cortisolo Alto, gonfiore addominale #cortisolo #perderepeso #gonfioreaddominale #benessere360 #comefare le #melanzane per la #parmigiana by #fabiocampoli #fabiocampolichef #cucina #stupire #chef #cucinaitaliana #consulenzadicucina #scuoladicucina #foodlovers #melanzaneallaparmigiana #segreti  #trick #howtomake Getting A Break With The Wick For The Flat Soldering Iron #solder #motherboardrepair #solderingiron #solderingstation #electronicstechnician [2309] self defense training at home #tuvenu_ #learnontiktok #thaoselfdefense #tuve #vothuat #kungfu #martialarts #defense #kravmaga #army oroscopo della settimana che va dal 14 al 21  luglio  2025.#oroscopo #cartomante #perte #intetattivi Scopri come andare virale su tik tok in una settimana ✨ segui le mie istruzioni partendo dal mio video: prima agisci e prima tik tok ti premia. #cresceresuisocial #tiktokviraltrending #chatgpt",not harmful,"The video descriptions provided do not contain any content that falls under the harmful categories outlined in the framework. They discuss topics such as pizza making, cooking tips, soldering, self-defense training, horoscopes, and social media growth, none of which are harmful or inappropriate for minors."
7525583940590013718,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
7526162778709724418,Chi sta meglio con lei per voi?,not harmful,"The description is in Italian and translates to ""Who looks better with her to you?"" It does not contain any harmful content as per the provided framework."
7525905591869443350,Noi pariamo,not harmful,"The description ""Noi pariamo"" is in Italian and translates to ""We talk"" in English. It does not contain any harmful content as per the provided framework."
7525425641273969942,Anche Ineke… #skibidi boppy 😳,not harmful,"The description does not contain any references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation. It appears to be a playful or humorous reference, likely related to a dance or trend on TikTok."
7526701516003020054,Ma in che senso? E allora tutto quello in cui credevo…,not harmful,"The description is vague and does not contain any explicit references to harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7525442434147323158,Riesci a far dire Bella Gianda a Cristiano Ronaldo? 🤙🏻 Verifichiamo #bellagianda #michaelcasanova #cr7cristianoronaldo,not harmful,"The description appears to be a playful challenge or request related to a celebrity, without any indication of harmful content such as disordered eating, self-harm, mature themes, shocking content, hate speech, abuse, addiction, or misinformation."
7526246159468252438,,unclear,"I'm sorry, but I need a specific video description to classify it as 'harmful' or 'not harmful'. Please provide the description you would like me to evaluate."
