video_id,link,desc,harmful,reasoning
7275057924051914030,https://www.tiktok.com/@temp/video/7275057924051914030,currently getting flowers to make it up to her 😭😭😂😂😂 #coupleprank #couplegoals #prank #funny #sleepingonthecoach #prankingmygirlfriend #relationship #interracial #desi,not harmful,"The description suggests a light-hearted prank within a relationship, which does not fall under any of the harmful content categories listed. It appears to be intended for entertainment without promoting any dangerous or harmful behavior."
7530296606302915862,https://www.tiktok.com/@temp/video/7530296606302915862,#CapCut Mike Tyson vs Frank Bruno #boxing #boxing🥊 #boxingsparing #boxingfighting #fyp #for #you #page #fy #foryou #muhammadali #miketyson #edit #boxingedit #fight #ko #knockout #boxingnation #war #brutal,not harmful,"The description is about a boxing match and does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous challenges, or any other listed harmful content. It is related to sports and does not promote violence outside of a professional context."
7384554075448233262,https://www.tiktok.com/@temp/video/7384554075448233262,"8️⃣ years ago today #KeithThurman and #ShawnPorter delivered a crowd pleasing, blood-and-guts brawl, where Thurman overcame the pressure of Porter in a unanimous decision victory in Brooklyn. #ThurmanPorter #FightAnniversary #Boxing #PBC #PremierBoxing",not harmful,"The description is about a professional boxing match anniversary and does not fall under any of the harmful content categories such as disordered eating, self-harm, dangerous activities, or any other listed harmful content. It is a sports-related post celebrating a past event."
7428169176251944225,https://www.tiktok.com/@temp/video/7428169176251944225,"👋🏽Cosa fare se qualcuno ti mette una mano in faccia? 🤜🏽Reagire con un colpo non è sempre la scelta più giusta, poiché potrebbe avere conseguenze legali e potresti trovarti a dover risarcire eventuali danni. 💪🏽Invece, esistono tecniche efficaci che ti permettono di deviare l’attacco senza aggravare la situazione. 💬Guarda il video e fammi sapere nei commenti cosa ne pensi! #difesapersonale #prevenzione #artimarziali #sportdacombattimento",not harmful,"The video description discusses self-defense techniques and emphasizes avoiding physical retaliation to prevent legal consequences. It promotes personal safety and conflict de-escalation, which does not fall under any harmful content categories."
7485368001525533969,https://www.tiktok.com/@temp/video/7485368001525533969,Cj Nickolas Taekwondo Fight 😲🔥 #hightlight #taekwondo #fight #ajaytamangtkd #foryoupage #foryou #fyp,not harmful,"The description refers to a taekwondo fight, which is a sport and does not fall under any of the harmful content categories such as dangerous activity, hate speech, or graphic content. It is likely showcasing a sporting event or highlight."
7524700641608895766,https://www.tiktok.com/@temp/video/7524700641608895766,THE BULLET 💪👊😉 @TOP TEN #kickboxing #hmditalia #wakokickboxing #wako #fighter #combattimento #fighting,not harmful,"The description appears to be related to kickboxing and fighting, which is a sport and does not fall under any of the harmful content categories listed. There is no indication of promoting dangerous activities or challenges beyond the context of a regulated sport."
7533730933065698582,https://www.tiktok.com/@temp/video/7533730933065698582,THE ART OF MAURICIO RUFFY STRIKING 🇧🇷 part 1 #ufc #ufcedit #mma #mmaedit #fightingnerds #mauricioruffy #ruffy #bsd #ufcparis #skills #art #punch #power #striking #fight #combat #foryou #fyp #pourtoi,not harmful,"The description promotes a sports-related video focusing on martial arts skills and techniques, which does not fall under any of the harmful content categories listed. It is related to professional fighting, which is a regulated sport."
7408037453891702048,https://www.tiktok.com/@temp/video/7408037453891702048,UFC | Connor Mgregor vs Kabib Nurmagomedov | Full Fight  #mma #ufc #kabib #mgregor #fighting #strikerVgrapler,not harmful,"The description is about a professional mixed martial arts fight, which is a regulated sport. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or dangerous challenges."
7527526091225894175,https://www.tiktok.com/@temp/video/7527526091225894175,Her fists are no less powerful than a man's: A beauty bravely fights a strong man.#kungfu #ufc,not harmful,"The description does not fall under any of the harmful content categories listed. It describes a martial arts or fighting scenario, which is a sport and does not inherently promote violence or dangerous activity outside of a controlled environment."
7394614056763641093,https://www.tiktok.com/@temp/video/7394614056763641093,"Le combat de la Couronne de l’Empereur. Balla Gaye II vs Tapha Tine vu du ciel, en HD. Une rude bataille largement dominé par le Lion de Guédiawaye, l’Imperator Balla Gaye II.. VIVE L’EMPEREUR… #ballagaye2 #luttesenegalaise #luttetv #ballagayetaphatine #foryou #fyppppppppppppppppppppppp #kebetu #senegal #senegalaise_tik_tok",not harmful,"The description refers to a wrestling match, which is a sport and cultural event in Senegal. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or hate speech."
7505656682115091734,https://www.tiktok.com/@temp/video/7505656682115091734,Open league Lombardia karate 2025 #fijlkam #foryou #neipertee #perte #karate #kumite #gara #combattimento,not harmful,"The description is about a karate competition and does not fall under any of the harmful content categories listed. It promotes a sporting event, which is generally considered safe and appropriate for all audiences."
6924346688077450502,https://www.tiktok.com/@temp/video/6924346688077450502,Friends forever !! 😁😁#rat #friends #bestfriends #marshall #pulka #fight #ratfight,not harmful,"The description suggests a playful or humorous interaction between friends, possibly involving a pet rat. There is no indication of any harmful content such as violence, hate speech, or dangerous activities. The term ""ratfight"" seems to be used in a lighthearted context rather than promoting actual harm."
7505598024828079415,https://www.tiktok.com/@temp/video/7505598024828079415,The Strangest Wrestling Match #Funfacts #Wrestling #Fight #Mma,not harmful,"The description does not indicate any content related to the harmful categories such as disordered eating, self-harm, dangerous activities, or any other harmful content. It appears to be about a wrestling match, which is a common sport and entertainment activity."
7444252433737387286,https://www.tiktok.com/@temp/video/7444252433737387286,When nature strikes back…Made with @Hailuo AI (MiniMax) #Tsunami #EpicWave #NaturalDisaster #OceanPower #WaveOfDestruction #UnstoppableNature #ClimateCrisis #EarthForce #ViralVideo #CinematicScenes #DisasterMovieVibes #hailuoai #minimax #fantasy #irinamalina_ai #UnrealNature #AIArt #OceanFury #globalimpact,not harmful,"The description refers to a video likely depicting a natural disaster scenario, possibly created with AI for cinematic or artistic purposes. It does not promote or depict any harmful activities or behaviors listed in the harmful content framework."
7458421546604825878,https://www.tiktok.com/@temp/video/7458421546604825878,"The flames engulf the hillside like an unstoppable monster, painting the sky in an eerie red glow. Sirens wail, cars flee, but nothing seems able to halt the inferno. Here, people fight desperately against a natural disaster that destroys lives and turns hope into ash. #firefighter  #nature #usa🇺🇸 #animal  #california #lawildfires #NaturalDisaster #EnvironmentalCrisis #WildlifeLoss #california #Savecalifornia #ClimateEmergency #StopTheFlames",not harmful,"The description discusses a natural disaster and the efforts to combat it, which does not fall under any of the harmful content categories. It raises awareness about environmental issues and does not contain graphic or shocking content that would be inappropriate for minors."
7527131366509645069,https://www.tiktok.com/@temp/video/7527131366509645069,TOP 5 DEADLIEST NATURAL DISASTERS IN RECORDED HISTORY,not harmful,"The video description does not fall under any of the harmful content categories listed. It appears to be educational content about historical natural disasters, which is not inherently harmful."
7534094634469821718,https://www.tiktok.com/@temp/video/7534094634469821718,"Scopri i 5 tsunami più devastanti della storia! In questo video, esploreremo gli eventi naturali che hanno lasciato un segno indelebile sul nostro pianeta, analizzando l'altezza degli tsunami e i danni stimati in euro. Dalla furia distruttiva dell'onda di Tōhoku nel 2011 ai catastrofici eventi di Sumatra nel 2004, ogni tsunami ha una storia da raccontare. Prepara la tua mente per un viaggio emozionante tra statistiche e racconti strazianti di resilienza. Non dimenticare di mettere un like e condividere il video! Unisciti a noi per conoscere questi eventi che hanno cambiato il corso della storia. #Tsunami #DisastriNaturali #giappone #2011 #terremoto #classifica",not harmful,"The video description discusses historical natural disasters, specifically tsunamis, and their impact. It focuses on educational content about past events and does not fall under any of the harmful content categories listed."
7528817082817891615,https://www.tiktok.com/@temp/video/7528817082817891615,"What if, it happened with you!! what will you do? 😱🌊 #fyp #naturaldisaster #ai #tsunami",not harmful,"The description discusses a hypothetical scenario involving a natural disaster, which does not fall under any of the harmful content categories listed. It does not promote or depict dangerous activities, self-harm, or any other harmful behavior."
7533101901479464197,https://www.tiktok.com/@temp/video/7533101901479464197,🌊 Nature’s fury in full force! 😱 This rare tsunami scene from Russia will leave you speechless! #RussiaTsunami #Tsunami2025 #NaturalDisaster #ExtremeWeather #RussiaNews #NaturePower #DisasterFootage,not harmful,"The description refers to a natural disaster event, which is not inherently harmful content under the provided framework. It does not contain shocking or graphic content, nor does it fall under any of the other harmful categories listed."
7518758867736644872,https://www.tiktok.com/@temp/video/7518758867736644872,Tsunami Strikes Unaware Beachgoers #tsunami#beachpanic #naturalcatastrophe #verticalcinema #megawave #suddenimpact #vfxshorts #coastaltourism #tsunamiscene,harmful,"The description suggests shocking and graphic content as it involves a tsunami striking unaware beachgoers, which could be distressing or traumatic for viewers, especially minors."
7519205969058991377,https://www.tiktok.com/@temp/video/7519205969058991377,TOP 5 MOST INSANE NATURAL DISASTER 😱 #foryou #fyp #trending #top5 #Disaster #scaryvideos #caughtoncameraam #reallifehorror #EpicDisasters #StormChaser #InsaneMoments #WatchTillEnd #ViralReel,not harmful,"The video description suggests content related to natural disasters, which may be intense but does not fall under the harmful content categories such as disordered eating, self-harm, or hate speech. It is more likely to be educational or informational rather than harmful."
7368238131226610950,https://www.tiktok.com/@temp/video/7368238131226610950,😰 #terror #naturaleza #desastre #omg #impactante #fyp #tendencia #foryou #nature #desastresnaturales,not harmful,"The description appears to reference natural disasters, which can be shocking but are not inherently harmful under the specified framework unless they contain graphic content. The hashtags suggest a focus on nature and trending topics, without explicit mention of graphic or harmful content."
7534121080785571094,https://www.tiktok.com/@temp/video/7534121080785571094,Watch closely. This is how it started. #foryou #naturaldisaster #stormfootage #caughtoncamera #aiartvideo #aiwarning #usaflood #weatheralert #realtimelook #fyp #viral #aitok #disasterclip #shockmoment #unrealbutreal #aivisual,not harmful,"The description refers to a video about natural disasters and storm footage, which does not fall under any of the harmful content categories listed. It appears to be informational or artistic in nature, possibly using AI to create visual content."
7526770716977466679,https://www.tiktok.com/@temp/video/7526770716977466679,Tsunami Strikes Unaware Beachgoers #tsunami#beachpanic #naturalcatastrophe #verticalcinema #megawave #suddenimpact #vfxshorts #coastaltourism #tsunamiscene,harmful,"The description suggests shocking and graphic content as it involves a tsunami striking unaware beachgoers, which could be distressing or traumatic for viewers, especially minors."
7532733522600037663,https://www.tiktok.com/@temp/video/7532733522600037663,Magnitude 8.7 Earthquake hits Russia today 2025. Sparking a Tsunami Warning ⚠️ #earthquake #tsunami #russia #russiaearthquake #kamchatka #tsunamiwarning #natural #disaster #news #viral #foryou,not harmful,"The description provides information about a natural disaster event, which is news-related content. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or hate speech."
7125746944718195973,https://www.tiktok.com/@temp/video/7125746944718195973,Play more games on my channel! #minigames #minigame #minispiel #tiktokgaming #tiktokgame #games #foryou #fypシ #minispiele #viral #basketballfrvr,not harmful,"The description promotes playing games, which does not fall under any of the harmful content categories listed. It is related to gaming content, which is generally safe for minors."
7503138126961888534,https://www.tiktok.com/@temp/video/7503138126961888534,"LA TARMA IMBROGLIONA è un gioco in cui barare non solo è lecito, ma fondamentale. Cercate di non farvi beccare dal sorvegliante e liberatevi della vostra mano nei modi più fantasiosi e divertenti che conoscete! Riuscirete ad essere i più furfanti della partita? #gioco #giocodatavolo #giochidatavolo⚫️⚪️🃏 #giochidatavolo #giochidatavola #giocodatavola #giocoinscatola #giochiinscatola #furfante #latarmaimbrogliona",not harmful,"The description is about a board game where cheating is part of the gameplay. It does not fall under any of the harmful content categories listed, as it is related to a game and does not promote real-life harmful behavior."
7509890251268148502,https://www.tiktok.com/@temp/video/7509890251268148502,SAPRESTI EVADERE DA QUESTA PRIGIONE? #gaming #newgame #gamer,not harmful,"The description refers to gaming content, specifically about escaping from a prison in a game. It does not fall under any of the harmful content categories listed."
7430518284065328405,https://www.tiktok.com/@temp/video/7430518284065328405,👉 Download link in bio! 💥 Voice control has never been this fun! Guide your chicken and avoid endless obstacles! #chickenscream #screamchickenn #viralvideos #game,not harmful,"The description promotes a game that involves voice control to guide a chicken through obstacles. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or dangerous activities."
7494629365473447190,https://www.tiktok.com/@temp/video/7494629365473447190,A ma fatt perd 10 anni di vita!!!!#gioco#marchi#pronuncia e freghttttttttt,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a playful or humorous statement without context suggesting harm."
7165861989166615813,https://www.tiktok.com/@temp/video/7165861989166615813,Voi quanto avete fatto su questo gioco?😱  con @jenny 💕,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a casual question about a game, which is not harmful."
7000673889323977990,https://www.tiktok.com/@temp/video/7000673889323977990,Unica regola: devi tracciare massimo 4 segmenti per toccare tutti i punti senza staccare la penna dal foglio #challenge #9punti #noia #gioco #fun,not harmful,"The description refers to a puzzle or challenge involving drawing lines to connect points, which does not fall under any of the harmful content categories listed. It is a harmless game or activity."
7052306167107816709,https://www.tiktok.com/@temp/video/7052306167107816709,"Ci abbiamo riprovato, ma nulla sto gioco non fa per noi 😂",not harmful,"The description suggests a lighthearted or humorous attempt at a game, with no indication of harmful content such as dangerous activities, hate speech, or any other categories listed in the harmful content framework."
7532579105171098902,https://www.tiktok.com/@temp/video/7532579105171098902,CHE NE PENSATE DI QUESTO MESE? - #plus #playstation #now #psnow #psplus #playstationplus #playstationnow #sconti #playstation4 #ps4 #ps5 #perte #neiperte #imparaconexsoldier7 #playstation5 #tutorial #guida #gamer #gaming #news #new #psplusextra #psplusessential #playstationplusessential #psplusgame #gamingontiktok #psportal #playstationportal,not harmful,"The description is related to gaming and PlayStation content, which does not fall under any of the harmful content categories listed. It appears to be a discussion or promotion of gaming services and products, which is generally safe for all audiences, including minors."
7484678545562799382,https://www.tiktok.com/@temp/video/7484678545562799382,3 Nuovi giochi mobile che vi consiglio di provare! #salvopimpos #mobile #android,not harmful,"The description is about recommending new mobile games, which does not fall under any of the harmful content categories listed."
7518680162980957462,https://www.tiktok.com/@temp/video/7518680162980957462,TORNEO TOP ATTACCANTI DEL NAPOLI‼️ | SIMONE #tournament #TikTokCalcio #sscnapoli #attaccanti #fyp #calcio #gioco #seriea,not harmful,"The description is about a tournament related to Napoli football attackers, which falls under sports content. It does not relate to any of the harmful content categories listed."
7493881963028188438,https://www.tiktok.com/@temp/video/7493881963028188438,Questo videogioco è una figata p8 #videogiochi #gamingontiktok #gaming #pcgaming #playstation #gamerita,not harmful,"The description is about video games and gaming culture, which does not fall under any of the harmful content categories listed."
7307696561721494815,https://www.tiktok.com/@temp/video/7307696561721494815,"Bought in with $50 left with $1,950. Episode on Youtube. #roulette #craps #slots #poker #casinolife #casinos #casino #roulettechallenge #roulettewheel #gambler #gamble #riverscasino",harmful,"The description promotes gambling activities and highlights a significant monetary gain, which can encourage minors to engage in gambling behavior."
7381960358648401183,https://www.tiktok.com/@temp/video/7381960358648401183,Do you think he won big? #gamblers #casino #winbig #slotmachines #goviral,harmful,"The video description promotes gambling-related content, which can be harmful to minors by encouraging gambling behavior."
7493554372350250263,https://www.tiktok.com/@temp/video/7493554372350250263,##EleganzaAssoluta #SaintVincentVibes #SerataAlCasinò #StileInconfondibile #LookDaRegina #SemplicementeGiulia #NotteDiClasse #GlamourNight #CasinòMood #BellezzaAlTop #CasinoQueen #ElegantVibes #ChicAndSexy #NightOutLook #LuxuryLife #ClassyVibes #FashionInspo #GlamLook #EveningGoddess #Con San VincentfidenceOnPoint,not harmful,"The description appears to be about a night out at a casino with a focus on fashion and elegance. It does not explicitly promote gambling or any other harmful activity, and it does not fall under any of the harmful content categories listed."
7526702359938993410,https://www.tiktok.com/@temp/video/7526702359938993410,Capita….. #perte #perteeeee #malta,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or any other harmful behavior. It appears to be a general or location-based tag."
7482356714004647191,https://www.tiktok.com/@temp/video/7482356714004647191,grazie a tutti🙏 #morestudio #morethanjustclothing #perte #fyp #viral,not harmful,"The description does not fall under any of the harmful content categories listed. It appears to be a promotional or gratitude message related to clothing, which is not harmful."
7134298684958706950,https://www.tiktok.com/@temp/video/7134298684958706950,Mi ha fatto il bucio #casino #casinó #sanremo #padrevsfiglio #padre #figlio #cashincashout,not harmful,"The description appears to reference a casino and a playful interaction between a father and son, but it does not explicitly promote gambling or any other harmful activity. The hashtags suggest a lighthearted or humorous context rather than encouraging gambling behavior."
7494278098809064734,https://www.tiktok.com/@temp/video/7494278098809064734,We definitely did not know how to play this game 😅 #casinoinjapan #travelfearleslie #fyp,not harmful,"The description mentions playing a game in a casino, which could imply gambling. However, it does not explicitly promote or encourage gambling behavior, nor does it provide any harmful or dangerous content. It seems to be a lighthearted travel-related post."
7113951307614014725,https://www.tiktok.com/@temp/video/7113951307614014725,Rispondi a @art3414  Io non ci sono mai andato 🥶 #curiosità #informazione #casino #cosechenonsai,harmful,"The video description includes the hashtag #casino, which suggests content related to gambling. Gambling content can be harmful to minors as it may promote or normalize gambling behavior."
7524269726965583126,https://www.tiktok.com/@temp/video/7524269726965583126,#lloretdemar  #passiveincome #fyp #viral #spain #casino,harmful,"The mention of ""casino"" suggests content related to gambling, which can be harmful to minors as it may promote gambling behavior."
7495014078922984726,https://www.tiktok.com/@temp/video/7495014078922984726,filippo rifiuta 1 milione di euro #filippochampagne #casinó #ludopatia #soldi #grenbaud #blackjack,harmful,"The video description includes hashtags related to gambling, such as ""casinó"" and ""blackjack,"" which can promote gambling behavior and is considered harmful content, especially for minors."
7179230287287602438,https://www.tiktok.com/@temp/video/7179230287287602438,🤪🥸,not harmful,The description consists of emojis that do not suggest any harmful content or fall under any of the specified harmful content categories.
7338417777197436192,https://www.tiktok.com/@temp/video/7338417777197436192,Casino || scp @dozenscenes || #viral #fyp #foryou #edit #movie #casino #casinomovie1995 #casinomovieedit #casinos #robertdeniro #robertdeniroedit #robertdeniroedits @stewthepot @rakansmind @denirofilmss @deco.ae @thely.edits @pete.filmzz @monkey.mov @matteo_don_jon @slw.edit @dxnkry @tucczfilms @rrizards @abq.aep @d0lew @lino.filmz @ahleeenw @ragnar_484 @glaaiive @wobilf.aep @212.stokeley @mfiction11 @breakingbadedits195.aep,harmful,"The video description includes multiple references to a casino and gambling-related content, which falls under the category of gambling. This type of content can be harmful to minors as it may promote or normalize gambling behavior."
7450166536477707542,https://www.tiktok.com/@temp/video/7450166536477707542,#3minuticolprof OBG: Perdo sempre per una! Ma perché nel mondo delle scommesse sembra che sia solo una partita che ci lascia a bocca asciutta? Come è possibile? Siamo sfortunati o c'è una spiegazione? Oggi mostriamo che (per fortuna) è pura e semplice matematica... #scommessecalcio #matematica #tips #calcio,not harmful,"The video description discusses the mathematics behind betting and does not promote gambling or encourage participation in gambling activities. It appears to be educational in nature, focusing on the mathematical aspect rather than promoting gambling behavior."
7387770845847997728,https://www.tiktok.com/@temp/video/7387770845847997728,"Fatti pagare un caffé con questa semplice scommessa! Per questo video mi baso su un gioco che, da quel che so, è di Gianfranco Preverino, maestro della prestigiazione e del mondo dei bari/scommesse! #magia #spiegazione #wizfanelli",harmful,"The video description promotes a betting game, which falls under the category of gambling. This type of content can be harmful to minors as it may encourage them to engage in gambling activities."
7516855735884565782,https://www.tiktok.com/@temp/video/7516855735884565782,Una scommessa da 10€ oggi. Un mutuo negato domani. È tutela o controllo? Scrivimelo nei commenti. #mutuo #banca #contocorrente #giocoazzardo #giovanioggi #gentlemanfm #tiktokitalia,harmful,"The description discusses gambling, which is considered harmful content as it can promote gambling behavior among minors."
7526931755039952151,https://www.tiktok.com/@temp/video/7526931755039952151,"Come trovare le migliori quote di valore – quelle vere – spiegato in 60 secondi e smettere finalmente di perdere soldi con i top campionati 🌎⭐️ Te lo spiego in 3 semplici STEP: 1️⃣ Smetti di puntare sui top campionati. Serie A, Premier League , Bundesliga sono campionati dove oggi giorno tutti  scommettono, e le quote ormai sono inflazionate. Zero valore, zero margine. 📉 2️⃣ Vai dove nessuno guarda. I campionati minori oggi giorno sono pieni di errori dei bookmaker. Se hai le informazioni giuste, puoi entrare in anticipo e trarre vantaggio. 👀 3️⃣ Monitora le informazioni chiave. Flussi di puntata, aggiornamenti dai quotidiani locali, crisi societarie e turnover improvvisi: tutto ciò che un tipster improvvisato nemmeno considera. 📰 SMETTI DI USARE LE EMOZIONI E INIZIA A PENSARE DA INVESTITORE! 🧠 Seguimi sul profilo principale Instagram o scrivimi in DM #sportinvesting #scommessecalcio #pronostici #pronosticicalcioseriea #investimentisportivi #calcio #valuebetting #valuebet",harmful,"The description promotes gambling by providing strategies to find value bets and encourages betting on sports, which can be harmful to minors."
7509791721685896470,https://www.tiktok.com/@temp/video/7509791721685896470,L’EVENTO CHE TUTTA ITALIA STA ASPETTANDO OGGI ALLE 17.00 ORE ITALIANE! #scommessecalcio #versus #gisa #livetiktok #schedinadelgiorno #intelligenzaartificiale #tiktoktrend #perte,harmful,"The description includes hashtags related to betting and gambling, such as ""#scommessecalcio"" (football bets) and ""#schedinadelgiorno"" (betting slip of the day), which can promote gambling behavior."
7471580907594337558,https://www.tiktok.com/@temp/video/7471580907594337558,"Il 98% di voi perde alle scommesse Non perché scommetta male, ma perché il sistema è pensato per farti perdere. Scommettendo contemporaneamente su tutti e tre gli esiti di un match – uno, X e due – ti accorgerai che, a prescindere da come finisce la partita perderai, matematicamente. Questo si chiama AGGIO scommesse. #scommessecalcio #risultati #metododiguadagno #vincita",harmful,"The video description discusses gambling and suggests a method related to betting, which can be harmful content for minors as it promotes gambling behavior."
7302810829399805216,https://www.tiktok.com/@temp/video/7302810829399805216,"THREEMA, L'APP CHE GARANTISCE LA PRIVACY #yourpersonaldetective#detective#investigatoreprivato#attenzione#calcioscommesse#neiperte#privacy#spy#tips",not harmful,"The description promotes an app that guarantees privacy and includes hashtags related to privacy and investigation. It does not fall under any of the harmful content categories listed, such as disordered eating, self-harm, or dangerous activities."
7509767009211583766,https://www.tiktok.com/@temp/video/7509767009211583766,Vengo cacciato dal centro scommesse in diretta su tiktok! #realtavirtuale #AIvsVirtual #schedinadelgiorno #scommessecalcio #TikTokItali #soldifacili #intelligenzaartificiale #tiktoktrend #calciovirtuale #tiktoktrend #perte,harmful,"The video description promotes gambling by mentioning being kicked out of a betting center and using hashtags related to betting and easy money, which can be harmful to minors."
7483143172424568086,https://www.tiktok.com/@temp/video/7483143172424568086,@yleanaaaa  #⚽️🏀🏐⚽️ #scommessecalcio #perte #planetwin365 #scommessa #fyp #foryouu #ludopatia,harmful,"The video description includes hashtags related to betting and gambling, which can be harmful content for minors as it promotes gambling activities."
7088294112385944838,https://www.tiktok.com/@temp/video/7088294112385944838,Cosa spinge all’abuso di droghe? E quali sono le conseguenze?A San Patrignano abbiamo incontrato 6 persone che ci hanno raccontato le loro storie di dipendenza e i loro percorsi di riabilitazione nella comunità. Potete vedere tutti gli episodi della docu-serie “Resistenze” sulle nostre pagine Facebook e YouTube #resistenze #freeda #docuserie #documentary #dietrolequinte #addiction,not harmful,"The video description discusses drug abuse and rehabilitation in an educational and informative manner, aiming to raise awareness and understanding of addiction and recovery. It does not promote or glorify drug use, and instead focuses on personal stories of overcoming addiction, which can be beneficial for educational purposes."
7284804889450941742,https://www.tiktok.com/@temp/video/7284804889450941742,"A New Yorker's Struggle with Drug Addiction in Kensington, Philadelphia #rehab #mentalhealth #kensington",harmful,"The video description discusses drug addiction, which falls under the category of content related to drugs. This type of content can be harmful to minors as it may expose them to substance abuse issues."
7499929745602252054,https://www.tiktok.com/@temp/video/7499929745602252054,"💣Lo faccio solo nel ""weekend” non è controllo, è negazione.💣 🔥Aspettare tutta la settimana solo per distruggersi nel fine settimana non è libertà: è dipendenza che si traveste da normalità.🔥 💥Se ti riconosci in questo, forse è il momento di farti una domanda vera: vuoi davvero vivere così?💥 #cambiamento #dipendenza #tossicodipendenze #recupero #rinascita #coca #stopdrugs",harmful,"The description discusses substance abuse and addiction, which can be harmful content for minors as it involves drugs and the concept of dependency."
7501344534937373975,https://www.tiktok.com/@temp/video/7501344534937373975,"La VERITÀ sul VUOTO dopo le DROGHE che nessuno ti dice 👀 #storytime POV: il vuoto che senti quando smetti non è fallimento, è l'ultima resistenza prima della libertà 🔥 Ho ACCOLTO quel silenzio invece di fuggire ed è cambiato TUTTO ✨ Commenta ""LIBERO"" se ti riconosci o salva questo video per quando ne avrai bisogno 💯 Scrivimi per la tua storia di guarigione 💬 Altri video come questo sul mio profilo! #recoverytok #sobrietà #dipendenza #crescitapersonale #fyp #libertà #vivere #mentalhealth",not harmful,"The video description discusses recovery from drug addiction and promotes sobriety and personal growth. It does not encourage drug use or depict harmful behavior, but rather supports mental health and recovery, which is beneficial for viewers, including minors."
7213029818571721989,https://www.tiktok.com/@temp/video/7213029818571721989,"""Sono stato dipendente dalla cocaina per qualche anno. Il punto più basso? Quando magari ti rendi conto che ti sei ritrovato in una situazione in cui dovevi essere lucido  e non lo eri"". Sono le parole dell'attore romano Claudio Amendola, intervistato da Francesca Fagnani nella trasmissione Belve, in onda su Rai 2. Video Rai Play",harmful,"The description discusses past cocaine addiction, which falls under the category of drugs, and could be harmful for minors to view as it involves substance abuse."
7520917355132718358,https://www.tiktok.com/@temp/video/7520917355132718358,#sostanze#cervellofuso #parliamone #dipendenza #infermierepreparato #perte,harmful,"The hashtags suggest a discussion about substances and dependency, which could involve drugs or alcohol, potentially exposing minors to harmful content related to substance abuse."
7446523583960026390,https://www.tiktok.com/@temp/video/7446523583960026390,intervista di tony boy sulle droghe#tonyboy #droghe#perte#cantante#viral#intervista#perteee #perte,harmful,"The video description mentions ""droghe"" (drugs), which falls under the category of Alcohol, Tobacco, and Drugs. This type of content can be harmful to minors as it may promote or normalize drug use."
7499836724701367574,https://www.tiktok.com/@temp/video/7499836724701367574,Dentro quell’auto c’era un segreto… e la polizia lo scopre pezzo per pezzo.” #p#poliziaitalianas#sequestrod#drogac#cronacaPoliceControl,harmful,"The description suggests the discovery of drugs by the police, which falls under the category of content related to drugs, potentially exposing minors to harmful content."
7129802927467711750,https://www.tiktok.com/@temp/video/7129802927467711750,la cucitura del tabacco,not harmful,"The description ""la cucitura del tabacco"" translates to ""the sewing of tobacco"" in English. It does not explicitly reference any harmful activity such as the use of tobacco products, but rather seems to describe a process related to tobacco, which is not inherently harmful content."
7384319049745861921,https://www.tiktok.com/@temp/video/7384319049745861921,#voliamoneixte✈🦁 si scherza campagnia raccolta tabacco,not harmful,"The description appears to be a playful or humorous reference to a tobacco collection campaign, but it does not explicitly promote or glorify the use of tobacco products. It does not fall under any of the harmful content categories listed."
7520379256036232470,https://www.tiktok.com/@temp/video/7520379256036232470,#perte,not harmful,"The description ""#perte"" does not indicate any harmful content based on the provided framework. It appears to be a hashtag that could relate to a variety of topics, none of which are inherently harmful."
7527687400240254230,https://www.tiktok.com/@temp/video/7527687400240254230,#perte #alcohol #foryou #serata #sbocco,harmful,"The video description includes the hashtag #alcohol, which falls under the category of Alcohol, Tobacco, and Drugs. This type of content can be harmful to minors as it may promote or normalize the consumption of alcohol."
7518006962731191574,https://www.tiktok.com/@temp/video/7518006962731191574,non ci vedrete mai senza drink @erikapriolo_ @sebb,harmful,"The description suggests a constant association with drinking, which promotes alcohol consumption and could be harmful to minors."
7529561619228134678,https://www.tiktok.com/@temp/video/7529561619228134678,"All’inizio è solo un bicchiere. Poi un giorno ti accorgi che l’alcol ha preso il controllo del sonno, dell’energia, della tua vita. Mentre dici che va tutto bene, dentro lo senti che non è più così. 👉 Se anche solo una parte di te si riconosce in questo video. Ricorda che chiedere aiuto non è debolezza. È il primo passo per cambiare. #StandupWay #Dipendenza #Alcolismo",not harmful,"The video description discusses the negative effects of alcohol dependency and encourages seeking help, which is a positive and supportive message. It does not promote or glorify alcohol use, but rather raises awareness about the issue."
7491403583548591382,https://www.tiktok.com/@temp/video/7491403583548591382,Trucchi del mestiere😌#neiperteee #vira #drinktok,not harmful,"The description does not indicate any content related to the harmful categories listed, such as disordered eating, self-harm, dangerous activities, or substance abuse. It appears to be a general or lifestyle-related post."
